dates,ids,names,monthly_listeners,popularity,followers,genres,first_release,last_release,num_releases,num_tracks,playlists_found,feat_track_ids
2024-04-03,4xgFgBZ7CRtgtHcziClOwQ,moguai,2331804.0,56,104336,"dutch house, edm, electro house, german techno, pop dance, progressive electro house, progressive house",2010,2024,20,2,Main Stage,4rnwQPqGNoHCQppYVdTZdu
2024-04-03,4yP4eYthbuCNIcoQtqwj40,games we play,355642.0,45,107213,miami indie,2018,2024,12,1,RADAR US,4vkD9qo574mcQnd9i8nXFT
2024-04-03,4yanWaefFUJnIUV0aITdvV,florian christl,1586546.0,55,31365,neo-classical,2018,2023,20,1,Instrumental Study,1IftqSqlnSXAHG6Vahrsuj
2024-04-03,4yvcSjfu4PC0CYQyLy4wSq,glass animals,21215671.0,74,4045485,"gauze pop, indietronica, modern rock, pov: indie, shiver pop",2014,2022,20,2,Creativity Boost,3USxtqRwSYz57Ewm6wWRMp
2024-04-03,4zWCSVXVIgIscx9kT3vfOs,beats by luca,1251148.0,54,2412, edm ,2023,2024,4,1,Main Stage,14iwJXnTuI9qdcosMEB73h
2024-04-03,51Blml2LZPmy7TTiAg47vQ,u2,21882459.0,77,11944293,"irish rock, permanent wave, rock",1983,2023,20,10,Rock Classics,4qgZs0RNjdzKAS22lP0QjY
2024-04-03,568ZhdwyaiCyOGJRtNYhWf,deep purple,6671475.0,66,5378066,"album rock, classic rock, hard rock, metal, rock",2011,2024,20,19,Rock Classics,5SAUIWdZ04OxYfJFDchC7S
2024-04-03,56Qz2XwGj7FxnNKrfkWjnb,fast boy,10452326.0,69,29081,pop dance,2022,2024,20,1,Main Stage,1Rz3Xw2qOsRncTVajZR3cY
2024-04-03,56tbeL5xhBPxby544GuK3E,kevin garrett,378123.0,44,134826,"nyc pop, pittsburgh indie",2018,2023,20,1,Creativity Boost,6iPfkO3MvKEZcD7OnGWzFB
2024-04-03,587PA35pRGL1JwQr6idJbb,neil frances,4481932.0,66,196840,indie soul,2021,2024,20,5,Creativity Boost,4MDgmDaVN9UPyZ41Cxb3NV
2024-04-03,58DEdEFdrIavjVMzUTiWlN,kisane,336340.0,45,317,background piano,2022,2024,19,1,Perfect Concentration,"1IvutkNuvq7URH4twRVeSD, 1IvutkNuvq7URH4twRVeSD, 3p8Ct77e0LgvxHoJddSDnb"
2024-04-03,58lV9VcRSjABbAbfWS6skp,bon jovi,29976321.0,78,12969679,"glam metal, rock",1988,2024,20,12,Rock Classics,"0X1sqQ652p1sceKM2nJlIJ, 37ZJ0p5Jm13JPevGcx4SkF"
2024-04-03,59RNNqeEfkq3X5pfOQxZ3C,hovvdy,356256.0,45,61033,"austindie, countrygaze, small room",2017,2024,20,2,RADAR US,64QEDKqiHt6bSU6zHNwKsv
2024-04-03,5AlAiT9n6MGUG2Lron7jB1,tankeflukt,288585.0,43,585,background piano,2022,2024,13,1,Focus Piano,"5HDOvDkZSeVGiaNb4lPSPN, 3BzjuaHgLpJPbJCSoriHbq, 1be0V9RlpP8vsE78U54E8f"
2024-04-03,5ApQnMT6oR8eLguf24xb9S,foreign air,919392.0,51,127421,"charlotte nc indie, indie poptimism, modern alternative rock",2018,2023,20,1,Creativity Boost,5JbbvaybLOHy7xzRDfW5lC
2024-04-03,5Bw9kFNhy019e4IBCJZlzw,jordana,3672279.0,62,99950,modern indie pop,2020,2024,20,1,Creativity Boost,4E5N0mYyYFf0QZs3XDeSIj
2024-04-03,5DN5SSVJ3DYAnbyzARxe6D,ima rayner,217011.0,42,291,background piano,2021,2023,11,1,Piano in the Background,2YBz1rKIDo0VCY1y7n76sC
2024-04-03,5DYjSQAZSKcn363QyjYNrG,celine hayes,265171.0,41,340,background piano,2021,2023,9,2,Piano in the Background,"741SePkge5anOObH5JLG5r, 741SePkge5anOObH5JLG5r, 741SePkge5anOObH5JLG5r"
2024-04-03,5E1w0yu3MqU1W1OaUT1fs1,sara hoffman,383245.0,42,279,background piano,2021,2024,7,1,Instrumental Study,5uSiCZrctu6aXhcrPKDD8h
2024-04-03,5ENS85nZShljwNgg4wFD7D,gabry ponte,15614153.0,73,490306,"eurodance, italo dance, slap house",2009,2024,20,1,Main Stage,"0jPHJDzPCT5tGkqnb0aeDo, 4pBuhoBxgwBpkkOhfT6p6N"
2024-04-03,5GMZzcgmUwopsHBB7TyCsy,the wind and the wave,279846.0,41,49724,"folk-pop, new americana",2014,2024,16,1,Sunrise Run,0l0fgtFUOrcsk2Xks5EBd3
2024-04-03,5H4yInM5zmHqpKIoMNAx4r,central cee,23457754.0,79,5105169,"melodic drill, r&drill",2021,2024,20,5,Hallyu Boy Bands,0rKWJnmo6Q0ovoPOLoLm0t
2024-04-03,5IcR3N7QB1j6KBL8eImZ8m,schoolboy q,10769995.0,75,4655568,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap",2011,2024,20,1,RapCaviar,3K5yjMCFHN4TRWKj1zdKIQ
2024-04-03,5K4W6rqBFWDnAN6FQUkS6x,kanye west,77714920.0,94,24640904,"chicago rap, hip hop, rap",2004,2024,20,1,RapCaviar,"3w0w2T288dec0mgeZZqoNN, 5tEaVciE2GnR28aN6W9cLS, 347AQK5Lyhn6RvB8tBGYxt"
2024-04-03,5KKpBU5eC2tJDzf0wmlRp2,raye,32299114.0,79,1318218,"uk contemporary r&b, uk pop",2023,2024,20,2,EQUAL,7JgNAnCjJvL8hBR1kmCOFF
2024-04-03,5Lhxlge1CR1DrgDAje8Qaw,nombe,2096859.0,57,208506,vapor soul,2018,2024,20,5,Creativity Boost,1WoJEWUPjhCTwfbOeUjoCI
2024-04-03,5M52tdBnJaKSvOpJGz8mfZ,black sabbath,14988920.0,73,7650409,"album rock, alternative metal, birmingham metal, classic rock, hard rock, metal, rock, stoner rock, uk doom metal",1976,2023,20,8,Rock Classics,1Y373MqadDRtclJNdnUXVc
2024-04-03,5Mt0AabvbSZtBXNPhfMBik,lisa kriegler,377715.0,45,411, classical ,2022,2024,20,1,Focus Piano,"51EGf0ICwuUiBCaem7ACTW, 1VVuP4EiUrFa3C0qHHe0rX"
2024-04-03,5MtYl3JKJxBUNtTo50XZcx,matt bettinson,30549.0,23,176, classical ,2023,2023,6,1,Intense Studying,44stpzDXyTfG9LV97pHHP0
2024-04-03,5NGO30tJxFlKixkPSgXcFE,the police,29098148.0,76,5942219,"album rock, classic rock, permanent wave, rock",1978,2008,8,10,Rock Classics,"1JSTJqkT5qHq8MDJnJbRE1, 3EYOJ48Et32uATr9ZmLnAo"
2024-04-03,5NcdmGRGHbjCHY5yU4tzPE,urbano,939888.0,49,974," dance , hip hop , house ",2021,2024,20,1,Main Stage,3h7xA3ooMcxO6QDesmOcQ1
2024-04-03,5Nww6Nim8NzaAH97sRJxms,marco apicella,124127.0,34,233," classical , jazz , funk , pop ",2018,2024,19,4,Perfect Concentration,"4wv3ixqGPuO0Rdbf3Ut0PU, 4wv3ixqGPuO0Rdbf3Ut0PU, 4wv3ixqGPuO0Rdbf3Ut0PU, 4wv3ixqGPuO0Rdbf3Ut0PU"
2024-04-03,5PVx0aBQ2ebBVk09n1675G,con alma,479841.0,47,1432,background piano,2020,2024,16,3,Perfect Concentration,"3H1OE9Zplf6jwb9tjMAXFT, 4SGQ9TT7NTUAMnYvuwsWfW"
2024-04-03,5Q7WksIlCit2j220mJx7ek,alfred janders,342944.0,44,908,background piano,2021,2023,8,2,calm vibes,64ovZi9kM3UqPSPgGYaf5l
2024-04-03,5QCZ46GMAwu0DXQUC7n7DH,jasper forks,607101.0,48,18324,pop house,2010,2023,12,5,Main Stage,3WHYi4RllFnCYGrMSJpuX3
2024-04-03,5QdEbQJ3ylBnc3gsIASAT5,g herbo,6240944.0,69,2058412,"chicago drill, chicago rap, drill, trap",2014,2024,20,1,RapCaviar,5ulhSfhwH8HJtYtYUTCTdg
2024-04-03,5QdyldG4Fl4TPiOIeMNpBZ,big thief,4411985.0,67,759112,"art pop, brooklyn indie, chamber pop, countrygaze, indie pop, indie rock, small room",2016,2023,16,1,Creativity Boost,3i7XRi2UyvGTdJawJRkVhd
2024-04-03,5QuBVnBPEzwYvFrgBbwpmU,empress of,1098494.0,55,129363,"art pop, electropop, escape room, etherpop, shiver pop",2015,2024,20,1,Creativity Boost,3IqwOIVNLdBs7av6n8Plrt
2024-04-03,5RJFJWYgtgWktosLrUDzff,griff,3460702.0,61,298808,uk pop,2021,2024,20,3,EQUAL,1sfg5AQ5NFecKm6GO7dkdo
2024-04-03,5Ry3FXe5PMGIUxcADr3a4n,figaro castello,80081.0,33,2281,focus,2017,2024,13,4,Focus Piano,0M8KUnSR5NU91mHqeIaqtO
2024-04-03,5S8R73SrnsbicfhME9Ix5q,dean caplan,138320.0,36,91,background piano,2020,2024,12,1,Focus Piano,5AsYLazJhOnZaAxfQgTwte
2024-04-03,5SXuuuRpukkTvsLuUknva1,baby keem,22021507.0,78,2202919,"hip hop, rap",2018,2023,15,6,Main Stage,1MVqeIAwhD4T44AKVkIfic
2024-04-03,5T0j6On1EthT2QVNXh8vqc,minelli,1325356.0,54,159441,romanian pop,2021,2024,20,4,EQUAL,4ErxIoEHvAaebb3D2CpJ2T
2024-04-03,5TnQc2N1iKlFjYD7CPGvFc,day6,2426774.0,66,3194115,"k-pop, k-pop boy group",2017,2024,20,2,Hallyu Boy Bands,6je5cTal6PyeITNrOzkCoS
2024-04-03,5VBvp5RbAHFL0UlVaKqK9D,linn hope,527317.0,47,180,background piano,2021,2023,6,1,Peaceful Piano,3pfjdDVdlQzUjJaw75NvhE
2024-04-03,5VrQgRw2aE8eIfz6bWGuWE,lupe sinsonte,165709.0,39,686,background piano,2021,2023,8,2,Piano in the Background,3Ap6yfaMLSbcHsTcx5Y967
2024-04-03,5WUlDfRSoLAfcVSX1WnrxN,sia,56376979.0,84,27532676,"australian dance, australian pop, pop",2003,2024,20,1,EQUAL,5o4XJKRxUK6nXhFLAIS33A
2024-04-03,5Wg2b4Mp42gicxEeDNawf7,a7s,10480974.0,68,58417,"pop dance, scandipop",2022,2024,20,2,Main Stage,3qAqbbNRC9ce1fqb7EcZed
2024-04-03,5XMyhVhi5ZN2pi0Qwi1zXS,joy crookes,2111933.0,58,433475,"alternative r&b, uk contemporary r&b",2018,2021,19,5,Creativity Boost,3JqthBGrJH1BeV76QAq9BD
2024-04-03,5Y1nFir8L9kJP7n1yZSeYb,nicolas julian,2945080.0,62,101946,hypertechno,2019,2024,17,1,Main Stage,"2h4zp76tI5Sbl3BNspNBuG, 7AFAB7RL8PXHrSf4uY10Z6"
2024-04-03,5Y2FS5YbGf7yRDumzD5nY3,sofiya nzau,4845173.0,67,15083," house , edm ",2023,2024,20,1,Main Stage,4HDC7Mo6uLTujRvHymiXDf
2024-04-03,5YGY8feqx7naU7z4HrwZM6,miley cyrus,71031037.0,85,23506520,pop,2007,2024,20,1,EQUAL,7DSAEUvxU8FajXtRloy8M0
2024-04-03,5a2EaR3hamoenG9rDuVn8j,prince,10919975.0,70,7173543,"funk, funk rock, minneapolis sound, rock, synth funk",2007,2023,20,10,Rock Classics,0QeI79sp1vS8L3JgpEO7mD
2024-04-03,5aNJpeK3hUdPY9orfExdOF,ayelle,140406.0,43,37857,indie electropop,2020,2024,20,4,Creativity Boost,2AWmbsux3PUazslAJ1L0ML
2024-04-03,5cAtakaadWHJLxmGKrKcX7,tank and the bangas,222794.0,41,238699,"alternative r&b, new orleans funk",2013,2023,20,1,Creativity Boost,0dIjXvuRcRJKMqiofuFeyc
2024-04-03,5cOxvGawKcmi9tVZ1CgYDc,stella acorsi,68401.0,29,97,background piano,2021,2023,6,1,Instrumental Study,7eT3bmYGTxsRlXFqKf0bk5
2024-04-03,5ccEcnSCa82fIfFgwpVyrD,edgar de vries,220080.0,37,776,background piano,2019,2024,10,1,Perfect Concentration,"7LrSlEs718sY5CbZ3z4Ra9, 7LrSlEs718sY5CbZ3z4Ra9"
2024-04-03,5cj0lLjcoR7YOSnhnX0Po5,doja cat,63918752.0,87,29267339,"dance pop, pop",2018,2024,20,1,EQUAL,56y1jOTK0XSvJzVv9vHQBK
2024-04-03,5dGsIOepO9ufQlXjW8KrPL,neptunica,3665365.0,63,46648,"german dance, hypertechno",2023,2024,20,1,Main Stage,"3WHYi4RllFnCYGrMSJpuX3, 7oCqUBYVTqWbN0M6aYD7O3"
2024-04-03,5fMUXHkw8R8eOP2RNVYEZX,diplo,30079860.0,77,2573471,"dance pop, edm, electro house, moombahton, pop dance",2004,2024,20,2,Creativity Boost,68GFN13nt7FkVT6p55TTON
2024-04-03,5gqhueRUZEa7VDnQt4HODp,nils frahm,1675509.0,60,640939,"compositional ambient, electronica, neoclassical darkwave",2012,2024,20,9,Peaceful Piano,"4eFAsz4mMrJiFRGqgghYPj, 673xcQ8s3hrfe2hJDgmYSb"
2024-04-03,5h7aN3xfMdLwyuopfgvtST,oscar welsh,56527.0,35,25113,uk pop,2019,2023,11,1,Creativity Boost,31DUl7XE3OzX1IcnVG94g4
2024-04-03,5hVW03Fp1Lfjuz9VaMmrF4,mima renard,1001795.0,50,222,background piano,2022,2024,7,1,Perfect Concentration,"2e68vzuzRv3GFUtYDO7NBE, 5GZC3EzAtuVtmELebaB5DC, 2e68vzuzRv3GFUtYDO7NBE, 5GZC3EzAtuVtmELebaB5DC"
2024-04-03,5jtOQKqrJ7r0exrpWykoWU,carl fredman,138289.0,37,99,background piano,2021,2024,9,1,Focus Piano,"1iQNwvTF6FXb28I585ATyJ, 0D5YPSKMbCvMdlMQpzdSzz, 2hHiDZt7uHjaIIUa2H9qBU"
2024-04-03,5l3g6Xp8KQE4prw9hk6rQ8,andrea bejar,111389.0,36,22563," rock , traditional , pop , latin , modern ",2023,2024,5,1,RADAR US,35qTk5ezT7HEtA8xC7O0p0
2024-04-03,5nki7yRhxgM509M5ADlN1p,oliver heldens,9778586.0,69,1011448,"dutch house, edm, electro house, future house, house, pop dance, progressive electro house, progressive house",2015,2024,20,1,Main Stage,12p3LJyuWdEh6bWFoc60Bk
2024-04-03,5oUUInn3oIsijfbnrmlYhT,tamara kramar,20347.0,23,2529, singer-songwriter ,2020,2024,10,1,EQUAL,4f9GbA9EETGWAS8eYtNmkj
2024-04-03,5ou3jxRm9LFgxvuZij5LBT,jesse brown,519773.0,49,5334,neo-classical,2012,2024,20,4,Intense Studying,035cErPCPOVn4L3USUtBc9
2024-04-03,5pW2lVGlbVSVWi9086Xjfu,avi snow,635114.0,49,11665,tropical house,2022,2024,20,1,Creativity Boost,398CKeawsPHfonnxsimsPe
2024-04-03,5qRSs6mvI17zrkJpOHkCoM,ikon,2378243.0,59,3292566,"k-pop, k-pop boy group",2016,2023,20,18,Hallyu Boy Bands,3d3ELsqKlQ7WA0a10Isu3l
2024-04-03,5rJMWRWoISTfzsFsGHSzP9,cassandra nestico,581928.0,48,409,background piano,2021,2024,7,1,Focus Piano,"2XZC2qNKbAKHLpvJH0BEZs, 6FLe5vn84JPgAAiKz6ofkX"
2024-04-03,5s6PaKcOZ8NA318EJoA86v,laetitia dostie,40251.0,26,402,background piano,2019,2024,7,1,Focus Piano,1PNrhizOQldoC64LNejntF
2024-04-03,5sD1ZLf2dGQ9gQ3YJl1eAd,blind melon,4537238.0,61,1177326,"alternative metal, alternative rock, grunge, pop rock, rock",1992,2022,12,4,Rock Classics,6txWz9UapYHVxEd7dDIHXT
2024-04-03,5snx16ErkhOi5bNc2mLx5V,james quinn,689188.0,53,27823,background piano,2023,2024,20,1,Intense Studying,6onLB9QbkLpR9hZimB0ff5
2024-04-03,5t5FqBwTcgKTaWmfEbwQY9,enhypen,9763520.0,79,8278337,"anime, k-pop boy group",2021,2024,20,1,Hallyu Boy Bands,"7mpdNiaQvygj2rHoxkzMfa, 2YmfV4lAjrAQvuggKCUX6m, 3MOa6IKagO2lT9n0sI8fZQ, 1wcr8DjnN59Awev8nnKpQ4, 0UzymivvUH5s8z4PeWZJaK"
2024-04-03,5uNm1FvRSh2IcPNDGQChtr,ben crosland,1716056.0,60,8964,background piano,2018,2024,17,1,calm vibes,3U987lHXBgataMkhfi7YAL
2024-04-03,5unSFFq9c0x8o8COUnghjh,halgeir nielsen,390850.0,44,49,background piano,2023,2024,10,1,Perfect Concentration,"2AotVdY2lkRFWn0j5dQymP, 1jv9DlrIHMZAqMrPJi9r3T, 2AotVdY2lkRFWn0j5dQymP, 1jv9DlrIHMZAqMrPJi9r3T"
2024-04-03,5upKpIk1pv0hh0u2gwblwy,bongeziwe mabandla,247889.0,43,70610,"south african alternative, south african pop",2012,2023,20,1,Creativity Boost,1kQjyyI3xZixtByFizxlXE
2024-04-03,5xSx2FM8mQnrfgM1QsHniB,danna paola,9110276.0,70,4978151,"latin pop, latin viral pop, mexican pop",2004,2023,20,1,EQUAL,1NI6GSGPQn0EYeW27V2n2n
2024-04-03,5yczwlOmRZG3wUEtvLiGBg,braaheim,5033714.0,66,26145,"covertronica, hypertechno, slap house",2023,2024,20,1,Main Stage,"3h7xA3ooMcxO6QDesmOcQ1, 0SgO1pBl2uZyD754ZqQbK5"
2024-04-03,5yvGiZLSWJTPBlZpVbPnEZ,julia wolf,237573.0,46,49750,alt z,2021,2024,20,1,Creativity Boost,0aHYvskrJfgSgfRmxWjCbZ
2024-04-03,60NNvDqsif0u40CXMV6jDQ,ryan beatty,533285.0,51,159802,bedroom soul,2018,2023,11,1,Creativity Boost,3UY4s7F4Ard3T6vm7xcJxQ
2024-04-03,619CzMJPPWrCeZwx5qw6ko,besomorph,3512291.0,62,128662,"alt z, dark r&b, slap house, traprun",2023,2024,20,1,Main Stage,7tU4LZnbwmf0mYMboISOzT
2024-04-03,61cavYEyS6y1T99hc6gjYI,arata rin,236077.0,40,149,background piano,2021,2024,14,2,Focus Piano,"5Vgd3eeZtgLqtpuzvRO5Dl, 0QzBw7xBO5q6plc8hX5z7B, 0QzBw7xBO5q6plc8hX5z7B, 0QzBw7xBO5q6plc8hX5z7B"
2024-04-03,62iEYJuqOpo6M5UAu4aw3U,dad sports,296871.0,42,35657,chill dream pop,2018,2024,6,1,RADAR US,7lQbnpAD7WJj6MaPowEcwx
2024-04-03,64tNsm6TnZe2zpcMVMOoHL,alice in chains,8407713.0,72,4940323,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock",1990,2018,15,4,Rock Classics,5sFDReWLrZHLFZFjHsjUTS
2024-04-03,64yON9pK0j392YkionGKAF,jack holiday,805745.0,49,15146,pop house,2014,2023,20,2,Main Stage,4BvBTmceA5V1pDuaC3RabS
2024-04-03,65myEloviHpLiDJ7sA79DD,micah mclaurin,47789.0,26,2506," classical , pop ",2020,2024,11,1,Fresh Finds Pop,6PKIbeiAWkXCW6zokx4WUR
2024-04-03,66CXWjxzNUsdJxJ2JdwvnR,ariana grande,91947778.0,95,95508427,pop,2013,2024,20,1,EQUAL,"51ZQ1vr10ffzbwIjDCwqm4, 7gaA3wERFkFkgivjwbSvkG"
2024-04-03,67MNhiAICFY6Pwc2YxCO0K,elley duhé,22727977.0,75,523545,alt z,2018,2024,20,1,Main Stage,086THPnabbu1zfDjRsxpoN
2024-04-03,67ea9eGLXYMsO2eYQRui3w,the who,8756732.0,68,5281973,"album rock, british invasion, classic rock, hard rock, rock",1975,2023,20,13,Rock Classics,3qiyyUfYe7CRYLucrPmulD
2024-04-03,68KmkJeZGfwe1OUaivBa2L,ateez,3563225.0,72,3780968,"k-pop, k-pop boy group",2019,2024,20,3,Hallyu Boy Bands,"2KoeSRTm9cRulYnkaEyUaP, 5KyOUICJIvO0z71MBdPGiX"
2024-04-03,699OTQXzgjhIYAHMy9RyPD,playboi carti,58435789.0,89,10326106,"atl hip hop, plugg, pluggnb, rage rap, rap",2017,2024,10,1,RapCaviar,"3w0w2T288dec0mgeZZqoNN, 28drn6tQo95MRvO0jQEo5C, 42VsgItocQwOQC3XWZ8JNA"
2024-04-03,69GGBxA162lTqCwzJG5jLp,the chainsmokers,44276353.0,80,19973943,pop,2017,2024,20,1,Main Stage,5ZUIPLoTLJZrPQh2kFZEUM
2024-04-03,69HZUsV2eMEw0ka0BQTZ79,thomas preber,244692.0,39,233,background piano,2021,2024,14,1,Perfect Concentration,"4QTsrZ1o0SRgx6FhdonuCi, 5tTv0eBtH62dVailpRZ46C"
2024-04-03,6AUl0ykLLpvTktob97x9hO,tee grizzley,7267156.0,69,3668237,"detroit hip hop, detroit trap, rap, southern hip hop, trap",2017,2024,20,1,RapCaviar,5gzEL5O1ubbtIHUhLkSMTz
2024-04-03,6AoY3GD7zFJmvpJNKRwvqN,lydia barnes,333126.0,43,599,background piano,2021,2023,8,2,Perfect Concentration,"3hnm4zvIqFhz6FsWK2O6HM, 3hnm4zvIqFhz6FsWK2O6HM, 3hnm4zvIqFhz6FsWK2O6HM"
2024-04-03,6BRxQ8cD3eqnrVj6WKDok8,ella langley,2486063.0,60,65218,modern country pop,2021,2024,10,1,RADAR US,2h9qRt8R214yJEBfoPAv3B
2024-04-03,6BbqU3r1G2mwkRIfIbkCek,bayonne,160873.0,39,30482,austindie,2016,2024,20,2,Creativity Boost,4dnCJWVYhPfeNefWrIlYaX
2024-04-03,6C1ohJrd5VydigQtaGy5Wa,joyner lucas,7141915.0,72,2195977,"boston hip hop, hip hop, pop rap, rap",2015,2024,20,1,RapCaviar,5VlI5lLyZWdaS6kIn1CyJs
2024-04-03,6CLuGSdrVoVKbBkuwjNXOw,anna landström,454610.0,53,1335," classical , contemporary ",2023,2024,20,2,Perfect Concentration,0yAgdDXxal3Em3W4X1bkGq
2024-04-03,6DCIj8jNaNpBz8e5oKFPtp,the cars,6501499.0,65,1776872,"album rock, classic rock, hard rock, mellow gold, new romantic, new wave, new wave pop, permanent wave, power pop, rock, singer-songwriter, soft rock, synthpop",1978,2018,20,2,Rock Classics,0nFKHCf1Ibij8m370l2KlZ
2024-04-03,6EdfpkgBzauysFts2D0LSO,jaimes,1628653.0,54,1932, singer-songwriter ,2019,2024,20,1,Main Stage,3oht02g1mg6KywagA3bysC
2024-04-03,6FHyFPk8S7LAUOvHBm5F5t,elfrieda,543206.0,48,1160,background piano,2020,2023,6,1,Focus Piano,"6fjZ39b5dT9uZzFsVRLwSi, 6fjZ39b5dT9uZzFsVRLwSi, 6fjZ39b5dT9uZzFsVRLwSi"
2024-04-03,6FK9mlh2JAB7kSBYS2CYHN,glassio,60564.0,31,8821, dance ,2018,2023,20,1,Creativity Boost,2EK8rXsXlVz4ZYFscfhxHG
2024-04-03,6H1RjVyNruCmrBEWRbD0VZ,def leppard,7942400.0,69,4822604,"album rock, classic rock, glam metal, hard rock, nwobhm, rock",1992,2023,20,10,Rock Classics,0PdM2a6oIjqepoEfcJo0RO
2024-04-03,6HWqfAvhFGVzX04XxDZBVw,aksel krystad,334059.0,44,444," classical , contemporary ",2018,2023,20,1,Peaceful Piano,5w3O0ONMHCM9YmTS96fplL
2024-04-03,6HaGTQPmzraVmaVxvz6EUc,jung kook,28109753.0,86,13692118,k-pop,2022,2023,20,1,Hallyu Boy Bands,0rKWJnmo6Q0ovoPOLoLm0t
2024-04-03,6I3MElirhT5t6Kf7p0hGk9,duckwrth,2211088.0,59,448881,alternative r&b,2015,2024,20,1,Creativity Boost,0dIjXvuRcRJKMqiofuFeyc
2024-04-03,6IEWnUlDDKygVlZVX8iLHT,flóki,184735.0,38,486,background piano,2020,2024,14,1,Piano in the Background,"7ywZFL0EYH5UFjDbmIGYUp, 7ywZFL0EYH5UFjDbmIGYUp"
2024-04-03,6JJbKj7rr0akgMZ9gBevrU,pachanta,474834.0,45,2273, pop ,2021,2024,8,1,Main Stage,2OgXqA5XJcrc5duK7nF3qd
2024-04-03,6Jrjs10cg0Sf0uMzLjfraC,danny schiller,81765.0,33,4813, latin ,2019,2024,18,1,RADAR US,35qTk5ezT7HEtA8xC7O0p0
2024-04-03,6KGVoP7dCFZ2FILUCCj4rn,samuel kees,1044394.0,51,207,background piano,2021,2024,7,1,calm vibes,"0BDaM0EnJiCl6jmWAIERk3, 0BDaM0EnJiCl6jmWAIERk3, 3ja48XMPsI7C2TxHxS0UZQ"
2024-04-03,6LwcYWG1molG0KW2xwnPd2,ever so blue,663524.0,53,11587,background piano,2019,2024,20,4,Perfect Concentration,"4g7wXitUwsMOjZMA9m1vy6, 4g7wXitUwsMOjZMA9m1vy6, 21Z5allNDVFrsznZvpdIl0"
2024-04-03,6Lx82nbEVfeTfEa4yT01Jo,ben kessler,828310.0,50,31039,gen z singer-songwriter,2019,2023,19,1,Creativity Boost,"5eBZPQjBjCRXKsu9DnfS21, 7HGwpUzbvszA3q7pnokHkY"
2024-04-03,6M2wZ9GZgrQXHCFfjv46we,dua lipa,76443503.0,88,42911286,"dance pop, pop, uk pop",2017,2024,20,4,EQUAL,6Qb7YsAqH4wWFUMbGsCpap
2024-04-03,6NMPthFB3FbixffuRKpIGU,christophe pouget,87263.0,32,53,background piano,2022,2023,9,1,Focus Piano,1RaP4GkSYdKzKyRJdXxBJ6
2024-04-03,6NrkINd80slV25wkBu9mEB,wild nothing,358200.0,46,295720,"chillwave, dream pop, indie rock, indie surf, modern dream pop, neo-synthpop, noise pop, nu gaze, shimmer pop, shoegaze",2010,2023,20,1,Creativity Boost,3pN4bdgaRvc3c61GCkEwDP
2024-04-03,6QE5XI9fz7xt4jDwOqYceT,thibaud fleming,160644.0,37,58,background piano,2022,2024,14,1,Piano in the Background,7qWt0c0tCp5lc97qAdtaFV
2024-04-03,6QHP8St0MzfNDqjKpwtMht,xikers,520258.0,55,348560,k-pop boy group,2023,2024,4,7,Hallyu Boy Bands,67ZvVtW278IHsAxnzglQt4
2024-04-03,6QtGlUje9TIkLrgPZrESuk,steve miller band,8047767.0,67,2955583,"album rock, classic rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock",1969,2023,20,9,Rock Classics,1bp2IO61zbQrbWNmKKxg3f
2024-04-03,6RIbBV3sHhVlLi2mPPMjbN,ivan vladusic,532273.0,47,998,background piano,2019,2023,18,1,Perfect Concentration,"5GVo7iQPoQUDOX1xUadS1p, 2BbH50TRv9Qel8dnaE06wm"
2024-04-03,6TjvSnmtFpeJvto4Ihzozz,emilia branco,229312.0,42,655,background piano,2021,2024,13,1,calm vibes,"2zVMhbaUO3mBXZ16YFtOoP, 79QWY71xWy96RCEZK720en"
2024-04-03,6U3ybJ9UHNKEdsH7ktGBZ7,jid,28792675.0,78,1675201,"hip hop, pop rap, rap, underground hip hop",2017,2024,20,1,RapCaviar,1udwFobQ1JoOdWPQrp2b6u
2024-04-03,6U9R5Ba5DxvK0ALylOx60v,alfons daiminger,996660.0,51,978, jazz ,2020,2024,19,2,Peaceful Piano,"7MDbt6zQQu37YFeVcOpb4U, 0yke2mzO01rTHhBpBLnYwh, 4xPcKCcKH9ioUiOxLloJOa"
2024-04-03,6UcJxoeHWWWyT5HZP064om,chet faker,3411533.0,61,400915,"art pop, indietronica",2012,2023,20,1,Creativity Boost,6iIDeCpn9TQB7yns5zwkc6
2024-04-03,6VBSwCRUCT6b3igxW6VfJZ,lawstylez,1088744.0,52,2112,hypertechno,2023,2024,20,1,Main Stage,5ybpVGn3epiwjD9CdaJyqm
2024-04-03,6WzWO3A5YAYxLVD224S9P0,alcemist,3705522.0,61,46433,charva,2021,2024,20,1,Main Stage,2N8gR2yftrHbZR53U5kYnX
2024-04-03,6XZYAWJLL8UIbxAqjKj3cg,sohn,460835.0,46,274563,"indietronica, shimmer pop",2014,2023,20,1,Creativity Boost,7mp7xiw8cUpLPDTSZ1v5BS
2024-04-03,6Y1fkM0GSMtbOYT8iNjup5,geir gudmundson,229820.0,40,990,background piano,2019,2024,14,1,Piano in the Background,"1KHv34fVmVie0NLPeWtEZe, 5nRqY2Ujz9GkqbZRx8oiU6"
