ids,names,popularity,markets,artists,release_date,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,musicalkey,musicalmode,time_signature,count,dates,playlists_found
0KDz1JWVTq6oKKflHHlmZD,Sense of narrative,51.0,185.0,5PAXHtHmQBQWOpMN2ukyow,2023-12-08,120155.0,0.973,0.521,0.0251,0.878,0.112,-27.809,0.0526,165.119,0.132,4.0,0.0,3.0,1.0,2024-04-06,Instrumental Guitar Focus
3cxw8PTfMwvIomnigDiRDq,Las Historias,50.0,185.0,4qxGMBS25xDymfWz3kkKOE,2023-11-24,151546.0,0.965,0.845,0.106,0.892,0.111,-19.234,0.0916,122.026,0.115,2.0,1.0,3.0,1.0,2024-04-06,Instrumental Guitar Focus
1JXcIdNOsdZepUrvsfXOEo,Wait A Minute,38.0,185.0,10jkdLoGCp06EB8vIRKAWO,2022-04-15,162725.0,0.978,0.482,0.0433,0.867,0.11,-16.561,0.0498,148.323,0.271,8.0,1.0,4.0,1.0,2024-04-06,Instrumental Guitar Focus
5nz3dwffS8W2WDWRa9SgfR,Burn Up The Floor,44.0,185.0,"25oLRSUjJk4YHNUsQXk7Ut, 6rhTnHtyVcRrtuzS1wnLZg",2021-07-23,226206.0,0.00173,0.524,0.994,0.032,0.403,-0.084,0.386,173.993,0.441,11.0,1.0,4.0,1.0,2024-04-06,Hype
7xHhFlURmNpVNK9ru85qUq,Sensations,36.0,185.0,0fc9IdmPLh7Gn3TwWpOBcL,2024-03-01,157170.0,0.978,0.773,0.174,0.913,0.107,-14.97,0.0735,140.511,0.276,7.0,1.0,4.0,1.0,2024-04-06,Instrumental Guitar Focus
0h2ZSu1j6YFsGj85eSyrI4,Ground Shake,50.0,185.0,"5lCekoJW9jNq01B1wiqdAb, 7kIxfmjYGQui2LCqXGLfWA",2022-10-07,185379.0,0.000666,0.63,0.984,0.00804,0.163,-2.187,0.0658,145.074,0.214,11.0,1.0,4.0,1.0,2024-04-06,Hype
7ycFNferNuk6wAjBa0vWvl,Little Darlin',54.0,184.0,3s9kaLrpplvv4vIzZBYPga,1996-08-20,129333.0,0.536,0.631,0.587,0.29,0.333,-11.402,0.042,152.851,0.664,6.0,1.0,4.0,1.0,2024-04-06,Doo-Wop Dee Doo
0SccFtYdj75y6lL2OW10Cf,Steal The Show,75.0,183.0,5JZ7CnR6gTvEMKX4g70Amv,2023-06-16,192506.0,0.332,0.618,0.462,0.000862,0.279,-13.154,0.0328,92.489,0.419,7.0,1.0,4.0,1.0,2024-04-06,Daily Lift
1KzGwlHu27TUfH3gF1RFAa,Reaper (feat. JID),49.0,185.0,"4m1yRHUMhvB8gKAJTjK4kO, 6U3ybJ9UHNKEdsH7ktGBZ7",2021-05-07,164800.0,0.0113,0.601,0.815,0.0,0.0933,-3.741,0.328,149.973,0.265,1.0,1.0,4.0,1.0,2024-04-06,Hype
6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,79.0,185.0,3RNrq3jvMZxD9ZyoOZbQOD,1998-08-18,255733.0,2.23e-05,0.353,0.898,0.105,0.39,-5.877,0.052,103.299,0.525,2.0,1.0,4.0,1.0,2024-04-06,Heavy Metal
1aR6W01r094onPc4O2avEp,Let It Go,57.0,184.0,6H1RjVyNruCmrBEWRbD0VZ,1981-07-11,283186.0,0.00444,0.409,0.915,0.0022,0.342,-7.205,0.0667,138.143,0.409,2.0,1.0,4.0,1.0,2024-04-06,Heavy Metal
6F3eFeqRMgjnPrFJGiosdd,Silo (feat. fknsyd),45.0,185.0,"5eIbEEQnDM8yuDVB0bimSP, 0AlNB0yIoyxdKloLmK9AOR, 4fHFFvChjfjG7sAseTwiXd",2022-09-02,247500.0,0.0658,0.473,0.934,0.389,0.068,-5.017,0.205,159.947,0.303,5.0,0.0,4.0,1.0,2024-04-06,Hype
3GiJq4AQK7324mfIQbpiTf,Custer,76.0,114.0,05fG473iIaoy82BF1aGhL8,2014-10-15,254466.0,0.00174,0.407,0.98,0.000112,0.119,-1.58,0.107,131.066,0.537,7.0,1.0,4.0,1.0,2024-04-06,Heavy Metal
3pKsUMqpVr4ZJ13Mm91Xig,Down for Life,60.0,184.0,28hJdGN1Awf7u3ifk2lVkg,1999-06-08,203680.0,5.4e-06,0.344,0.955,0.111,0.0665,-10.614,0.0444,111.671,0.352,1.0,1.0,4.0,1.0,2024-04-06,Heavy Metal
4E8YeBmbDsmD1YwTbCaFIB,Process,60.0,185.0,4HLXt5FajZmG37fZb3E2my,2023-11-03,163616.0,0.975,0.15,0.000657,0.96,0.109,-44.026,0.0476,135.129,0.0753,1.0,1.0,3.0,1.0,2024-04-06,Sleep
3wyzKHfvroiGn3KKBg0GvM,Whishing star,64.0,185.0,6udcxtqGILdecn8PeWtJAG,2023-10-12,198000.0,0.973,0.14,0.00209,0.872,0.081,-50.051,0.0403,141.606,0.198,8.0,1.0,4.0,1.0,2024-04-06,Sleep
04EtBLFIxbcVt9NdYgcrpF,Redneck,64.0,185.0,3JFsVIxOn7STeilPICkkB2,2006-08-21,220880.0,5.63e-05,0.512,0.996,0.000167,0.347,-2.1,0.114,130.931,0.0601,2.0,1.0,4.0,1.0,2024-04-06,Heavy Metal
0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,76.0,185.0,2CvCyf1gEVhI0mX6aFXmVI,1986-08-12,280000.0,0.182,0.776,0.763,0.00647,0.077,-8.124,0.0534,128.433,0.82,5.0,1.0,4.0,2.0,"2024-04-06, 2024-04-02","All Out 80s, Ultimate Party Classics"
0cGG2EouYCEEC3xfa0tDFV,Tainted Love,81.0,184.0,6aq8T2RcspxVOGgMrTzjWc,1981,153800.0,0.462,0.5,0.501,0.0,0.26,-8.284,0.0376,144.438,0.623,0.0,0.0,4.0,2.0,"2024-04-06, 2024-04-02","All Out 80s, Ultimate Party Classics"
1HbzxLqpNVPdiBXvpC7Ovb,Wondering Why,82.0,185.0,6IKlXZEFOvk9itrP1s0knJ,2022-04-29,232917.0,0.85,0.524,0.209,0.0,0.173,-12.437,0.0405,148.59,0.347,4.0,1.0,3.0,2.0,"2024-04-06, 2024-04-02","Rockin' Vibes, Breakout Country"
3EYOJ48Et32uATr9ZmLnAo,Roxanne,81.0,184.0,5NGO30tJxFlKixkPSgXcFE,1978-11-02,191946.0,0.0384,0.618,0.748,4.1e-06,0.0473,-8.905,0.358,134.114,0.663,0.0,1.0,4.0,3.0,"2024-04-06, 2024-04-02, 2024-04-03","Ultimate Party Classics, Rock Classics, Is it New Wave?"
2uqYupMHANxnwgeiXTZXzd,Austin,92.0,184.0,7Ez6lTtSMjMf2YSYpukP1I,2024-02-16,171782.0,0.464,0.756,0.672,3.37e-06,0.108,-6.743,0.0522,114.935,0.739,0.0,1.0,4.0,3.0,"2024-04-06, 2024-04-02, 2024-04-05","Daily Lift, Breakout Country"
1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,75.0,169.0,2x9SpqnPi8rlE9pjHBwmSC,1977-09-16,261413.0,0.0708,0.721,0.521,0.00545,0.127,-8.123,0.0613,123.118,0.942,2.0,1.0,4.0,2.0,"2024-04-06, 2024-04-03","Rock Classics, Is it New Wave?"
2RaA6kIcvomt77qlIgGhCT,Breaking the Law,71.0,185.0,2tRsMl4eGxwoNabM08Dm4I,1980,153840.0,0.024,0.362,0.961,9.35e-06,0.159,-5.664,0.0857,164.019,0.491,2.0,1.0,4.0,2.0,"2024-04-06, 2024-04-03","Rock Classics, Heavy Metal"
1gzIbdFnGJ226LTl0Cn2SX,White Wedding - Pt. 1,72.0,171.0,7lzordPuZEXxwt9aoVZYmG,1982-01-01,252200.0,0.0134,0.673,0.814,0.00293,0.343,-5.411,0.0367,147.193,0.728,9.0,1.0,4.0,2.0,"2024-04-06, 2024-04-03","Rock Classics, Is it New Wave?"
1HOMkjp0nHMaTnfAkslCQj,My Sharona,73.0,184.0,0Nn9YwJzcaeuU1jJL06e3r,1979-01-01,295400.0,0.0589,0.586,0.7,0.00125,0.0318,-9.558,0.0363,147.245,0.897,0.0,1.0,4.0,2.0,"2024-04-06, 2024-04-03","Rock Classics, Is it New Wave?"
1Y373MqadDRtclJNdnUXVc,Paranoid - 2012 - Remaster,74.0,2.0,5M52tdBnJaKSvOpJGz8mfZ,1970-09-18,168405.0,4.52e-05,0.412,0.658,0.000774,0.176,-12.051,0.0708,163.071,0.454,4.0,0.0,4.0,2.0,"2024-04-06, 2024-04-03","Rock Classics, Heavy Metal"
50kWigrg0O9DFUzzbgJMZO,jersey luv,70.0,184.0,"6Y6qIKwe32BxNflpxbKsJc, 2bnV4zuMP2tBXzsGbPmkuo",2023-02-01,231090.0,0.524,0.347,0.698,0.0,0.127,-6.691,0.186,156.122,0.312,1.0,0.0,4.0,2.0,"2024-04-06, 2024-04-03","State of Mind, RADAR US"
05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,74.0,171.0,2cnMpRsOVqtPMfq7YiFE6K,1984-01-04,210226.0,0.00122,0.526,0.978,4.75e-05,0.0744,-5.436,0.108,141.167,0.451,8.0,1.0,4.0,3.0,"2024-04-06, 2024-04-03, 2024-04-11","80s Rock Anthems, All Out 80s, Rock Classics"
7ACxUo21jtTHzy7ZEV56vU,Crazy Train,79.0,185.0,6ZLTlhejhndI4Rh53vYhrY,2020-09-18,293183.0,0.408,0.454,0.913,0.000271,0.248,-4.008,0.107,137.688,0.521,9.0,1.0,4.0,3.0,"2024-04-06, 2024-04-03, 2024-05-03","VOLUME, Rock Classics, Heavy Metal"
1sXeTMn9R8JlyG5JWVtZFQ,Milk Town / Mr. Carter,57.0,185.0,5IMSbLzrwV9SZOWSLU1dl5,2024-03-27,77032.0,0.871,0.674,0.307,0.0,0.281,-8.471,0.0528,180.118,0.97,2.0,1.0,4.0,2.0,"2024-04-06, 2024-04-04","Fresh Finds, Indie Pop"
5nO4GuFHM2Z85QusTzn5RY,No Knucklin Up,44.0,185.0,"5cZA9NpcHyvZjWldBitrR2, 3RMAZkh3T3IO2EUMuZMlOE, 7sWzku81OpTXm3H20H97qw",2024-04-02,172137.0,0.016,0.622,0.687,0.00121,0.122,-7.206,0.293,72.031,0.17,11.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05",State of Mind
1vx0RMtjAs0ZiLKXTsIxzA,Saint Michel,52.0,185.0,1JfHydBw6fmjakoFxPjDbF,2024-02-11,167388.0,0.994,0.553,0.0334,0.918,0.109,-26.196,0.0609,75.415,0.249,5.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05","Peaceful Guitar, Instrumental Guitar Focus"
3QEgrZujYt6cFcmq8VMVK2,Tapera,50.0,185.0,1LPkJWKv7qfy9HxiZpW8rH,2024-01-28,154099.0,0.988,0.408,0.0272,0.915,0.107,-24.447,0.0482,65.784,0.0967,4.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05","Peaceful Guitar, Instrumental Guitar Focus"
42sRbwPRxauCwwtNTc9baV,Wild at Heart,55.0,185.0,7jtXTNxn8Q0LVzvSjIlldV,2024-04-05,155274.0,0.994,0.579,0.0814,0.948,0.107,-21.252,0.0623,85.065,0.364,5.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05","Guitar for Sleep, Instrumental Guitar Focus"
1ZF4Elt0Sxg8UrQ186jbXn,Bloom,57.0,185.0,2wdHPx6lvGu3MvTH61uvTi,2023-09-17,166683.0,0.991,0.542,0.0521,0.952,0.111,-24.163,0.085,107.158,0.395,11.0,1.0,3.0,2.0,"2024-04-06, 2024-04-05","Peaceful Guitar, Instrumental Guitar Focus"
3OAPa9BnaZoHYbDvaa952w,Driving Alongside,45.0,185.0,618kVtXxOEnfAasArnWgvA,2023-12-08,149956.0,0.944,0.643,0.0505,0.908,0.111,-19.77,0.0723,126.752,0.221,9.0,0.0,4.0,2.0,"2024-04-06, 2024-04-05",Instrumental Guitar Focus
0w7JPlp7eEQI2EKW3ayXrv,Drugs From Amsterdam,74.0,183.0,0w1sbtZVQoK6GzV4A4OkCv,2022-09-16,235785.0,0.0316,0.686,0.928,0.727,0.0576,-10.38,0.0527,124.986,0.631,8.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05","mint, Dance Party"
1jldmlW5DuWoGzwb0Hu7ad,Valsinha,43.0,185.0,02UYAhAK74cyfh0UU0yngz,2024-01-28,144398.0,0.992,0.477,0.0619,0.961,0.111,-22.015,0.0743,120.405,0.24,4.0,1.0,3.0,2.0,"2024-04-06, 2024-04-05","Peaceful Guitar, Instrumental Guitar Focus"
6vI1mGiTj4D8Lbi0G3Jl0z,Visions,54.0,185.0,0gAd6Hy6KbkeWOop5aTMqQ,2024-01-12,122727.0,0.989,0.751,0.154,0.923,0.11,-18.159,0.0549,107.812,0.717,0.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05","Peaceful Guitar, Instrumental Guitar Focus"
43btz2xjMKpcmjkuRsvxyg,Jack & Diane,75.0,182.0,3lPQ2Fk5JOwGWAF3ORFCqH,1982,254493.0,0.0365,0.811,0.41,6.63e-06,0.0799,-8.214,0.0391,103.963,0.626,9.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05",All Out 80s
2e2yKavdT6WQzzMHwNtPFa,In The Yuma (feat. Aatig),69.0,183.0,"5Igpc9iLZ3YGtKeYfSrrOE, 21OabQwzpxuFNxp7p781Ao",2022-11-11,156215.0,0.000251,0.83,0.897,0.779,0.132,-4.796,0.0626,126.028,0.936,1.0,0.0,4.0,2.0,"2024-04-06, 2024-04-05","Summer House 2024, Dance Party"
0w9Qy3FUtdZMCdlXJQNVFo,Beach House,41.0,185.0,7jtXTNxn8Q0LVzvSjIlldV,2024-01-12,154467.0,0.991,0.623,0.0668,0.952,0.106,-21.62,0.0723,72.682,0.42,4.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05","Guitar for Sleep, Instrumental Guitar Focus"
3AjSfp5FDvwtMU9XBsbS8j,Push Up - Main Edit,83.0,185.0,2gW0M5fn2r7Lo4Hn1r8HZ5,2023-03-31,139300.0,0.209,0.767,0.83,0.836,0.0582,-8.78,0.206,75.023,0.187,7.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05",Dance Party
6HcSIn5EsFz20aillG9Itv,Maine,56.0,185.0,1LPkJWKv7qfy9HxiZpW8rH,2023-09-17,164052.0,0.991,0.48,0.0758,0.965,0.111,-20.04,0.0537,104.653,0.17,4.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05","Peaceful Guitar, Instrumental Guitar Focus"
34x6hEJgGAOQvmlMql5Ige,"Danger Zone - From ""Top Gun"" Original Soundtrack",74.0,185.0,3Y3xIwWyq5wnNHPp5gPjOW,1997-03-25,215133.0,0.241,0.544,0.897,0.0,0.13,-6.056,0.0471,157.17,0.647,3.0,0.0,4.0,2.0,"2024-04-06, 2024-04-05",All Out 80s
1cQld05IcUDw3RCFt7uymW,Be The One,74.0,183.0,5lVNSw2GPci8kebrAQpZqU,2023-03-31,169852.0,0.0053,0.651,0.932,0.156,0.104,-5.074,0.0419,135.98,0.578,0.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05",Dance Party
3LUpZ1UXIp0xU5KZ8vIAcH,Poetry,47.0,185.0,"20apXQGKM00jJTvYfyKwlb, 50co4Is1HCEo8bhOyUWKpn",2024-02-23,253333.0,0.105,0.706,0.465,0.0,0.273,-12.446,0.288,144.112,0.271,10.0,0.0,4.0,2.0,"2024-04-06, 2024-04-05",State of Mind
5Wrj84CT8f8eVf2Dr9DfLV,Red Fir,40.0,185.0,4SG1RjKd3TiXxwZ36G6tut,2022-02-27,161214.0,0.981,0.604,0.0553,0.946,0.114,-21.152,0.0638,102.944,0.347,2.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05","Instrumental Guitar Focus, Calming Acoustic"
3p9wB5uVvsf0BzqY8y0W3X,Moments with you,57.0,185.0,7jtXTNxn8Q0LVzvSjIlldV,2023-11-24,149422.0,0.987,0.695,0.134,0.952,0.111,-18.424,0.08,81.929,0.429,6.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05","Guitar for Sleep, Instrumental Guitar Focus"
4ewUNsPowGe714Ow2zF8L5,Cheeeeks!,34.0,185.0,"5cZA9NpcHyvZjWldBitrR2, 2jllUNKJ1Zc0ycZs8NEMmH",2023-10-03,102857.0,0.442,0.801,0.751,9.33e-05,0.0853,-6.329,0.249,140.06,0.293,1.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05",State of Mind
5Ayj1cdbFJ6d9MwFeFEREe,Amor Perfeito,54.0,185.0,1RWNLVpTjMKl8MCFV4SUma,2023-08-27,140348.0,0.989,0.489,0.0314,0.953,0.104,-22.806,0.0493,92.89,0.279,2.0,1.0,3.0,2.0,"2024-04-06, 2024-04-05","Guitar for Sleep, Instrumental Guitar Focus"
19Ym5Sg0YyOCa6ao21bdoG,Gypsy,75.0,185.0,08GQAI4eElDnROBrJRGE0X,1988-11-21,264906.0,0.017,0.622,0.54,0.00771,0.265,-13.99,0.0261,130.879,0.847,5.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05","Fest!, All Out 80s"
23nKAenI7gT7WGbBajVvNU,Waking up Together,43.0,185.0,0fsOkzhBJjiWTWcHuuC9O6,2024-03-01,138929.0,0.98,0.701,0.171,0.868,0.107,-16.525,0.0559,87.369,0.472,2.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05","Guitar for Sleep, Instrumental Guitar Focus"
6vbpxDK5U8xRv73qgGOnj4,Desencontros,51.0,185.0,1RWNLVpTjMKl8MCFV4SUma,2024-02-11,161770.0,0.991,0.544,0.0598,0.965,0.108,-23.825,0.0728,95.126,0.27,6.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05","Guitar for Sleep, Instrumental Guitar Focus"
4CoSCPlKNrWli7E5kFtbcl,Little Lies - 2017 Remaster,75.0,184.0,08GQAI4eElDnROBrJRGE0X,1987-04-13,221053.0,0.216,0.64,0.649,8.3e-05,0.0551,-10.345,0.0264,124.825,0.865,2.0,1.0,4.0,2.0,"2024-04-06, 2024-04-05","Fest!, All Out 80s"
4ejCsNXh66YasBUiwfBhDg,Mercy (feat. Jacob Lusk),67.0,184.0,"4TvhRzxIL1le2PWCeUqxQw, 6dm2qCTCfqv1fqrow7UOcj, 5tHs3fthucNRGAFpdE9rmz",2023-06-23,178242.0,0.00589,0.815,0.645,2.96e-05,0.709,-6.046,0.0938,126.994,0.652,2.0,0.0,4.0,2.0,"2024-04-06, 2024-04-05","Summer House 2024, Dance Party"
0hzOn1LI3q2cmXVT6KBogz,time travel,65.0,185.0,"6TIYQ3jFPwQSRmorSezPxX, 6Xgp2XMz1fhVYe7i6yNAax",2024-03-29,181783.0,0.809,0.642,0.479,0.0,0.132,-8.404,0.0497,72.128,0.121,5.0,0.0,4.0,3.0,"2024-04-06, 2024-04-05","State of Mind, Daily Lift"
0pSOqjxYRQ0HjHs1LbxIkw,No Statements,53.0,185.0,0XSAX3u9L4gKXmbhSwPnIJ,2023-09-15,158181.0,0.0456,0.839,0.5,1.32e-05,0.0649,-8.568,0.176,110.028,0.718,1.0,0.0,4.0,4.0,"2024-04-06, 2024-04-05, 2024-04-03, 2024-05-03","State of Mind, RADAR US"
7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,76.0,184.0,2UZMlIwnkgAEDBsw1Rejkn,1989-01-01,178360.0,0.0513,0.766,0.478,2.49e-06,0.165,-13.487,0.0329,114.02,0.965,7.0,1.0,4.0,3.0,"2024-04-06, 2024-04-05, 2024-04-11","80s Rock Anthems, All Out 80s"
4zN21mbAuaD0WqtmaTZZeP,Ferrari,80.0,183.0,"43BxCL6t4c73BQnIJtry5v, 45ruzGUmIr8WLjLOPJ9mGU",2022-04-01,186661.0,0.0127,0.847,0.69,6e-05,0.0526,-7.877,0.0493,125.004,0.692,1.0,0.0,4.0,4.0,"2024-04-06, 2024-04-05, 2024-04-11, 2024-04-16","Summer Party, Dance Party"
254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,82.0,184.0,08GQAI4eElDnROBrJRGE0X,1987-04-13,226653.0,0.258,0.73,0.487,0.01,0.0852,-10.991,0.0303,114.965,0.731,4.0,1.0,4.0,3.0,"2024-04-06, 2024-04-05, 2024-04-23","Fest!, Park Hangs, All Out 80s"
0YQQWN2wpo5qHSwmWmhRoG,Crazy Story,48.0,185.0,5cZA9NpcHyvZjWldBitrR2,2024-03-05,116394.0,0.108,0.681,0.746,0.000255,0.22,-7.37,0.328,139.875,0.626,2.0,1.0,4.0,3.0,"2024-04-06, 2024-04-05, 2024-04-26",State of Mind
4cQ8Os8Gf1GgAkzoFQg8Az,What Happens Now,59.0,184.0,7Ez6lTtSMjMf2YSYpukP1I,2024-02-16,153070.0,0.0181,0.653,0.617,0.0,0.0774,-7.108,0.0496,127.181,0.435,9.0,1.0,4.0,3.0,"2024-04-06, 2024-04-05, 2024-04-26",Daily Lift
3y0MUwXHh9qdDGsNPQ7msQ,Armonía Serena,59.0,185.0,4VaiVpNkuR1Al07mvPZZXd,2023-09-21,158823.0,0.9,0.176,0.000206,0.973,0.112,-35.164,0.0781,138.184,0.0,3.0,1.0,3.0,3.0,"2024-04-06, 2024-04-05, 2024-04-29","Deep Sleep, DayDreamer"
0TzHkdetO52vNoFkf1bqyP,If Only,54.0,185.0,02UYAhAK74cyfh0UU0yngz,2023-09-10,164611.0,0.988,0.573,0.0333,0.894,0.109,-21.331,0.0673,114.635,0.209,9.0,1.0,3.0,3.0,"2024-04-06, 2024-04-05, 2024-05-03","Peaceful Guitar, Instrumental Guitar Focus"
3dgAbsq1H5NqLJscYPxurR,Carroll Gardens,55.0,185.0,5LSP2iBRUfSpFUY7xOislt,2023-07-07,164750.0,0.983,0.416,0.142,0.93,0.112,-22.031,0.0823,98.328,0.203,7.0,1.0,4.0,3.0,"2024-04-06, 2024-04-05, 2024-05-03","Peaceful Guitar, Instrumental Guitar Focus"
4wP6mzWZC94dYmU6OYeljf,Maria Maria,69.0,185.0,0zG1jPdH10g3d0dZINMYkw,2023-02-08,161801.0,0.0992,0.723,0.685,0.000601,0.244,-6.79,0.086,127.987,0.386,0.0,1.0,4.0,3.0,"2024-04-06, 2024-04-05, 2024-05-03",Dance Party
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,77.0,171.0,2cnMpRsOVqtPMfq7YiFE6K,1984-01-04,241599.0,0.171,0.572,0.835,0.000377,0.0702,-6.219,0.0317,129.981,0.795,0.0,1.0,4.0,5.0,"2024-04-06, 2024-04-07, 2024-04-11, 2024-04-09, 2024-04-25","Guilty Pleasures, Rock Party, 80s Rock Anthems, All Out 80s"
0GONea6G2XdnHWjNZd6zt3,Summer Of '69,84.0,183.0,3Z02hBLubJxuFJfhacLSDc,1984-11-05,216053.0,0.0183,0.509,0.834,0.0,0.0732,-6.205,0.0386,139.13,0.774,2.0,1.0,4.0,5.0,"2024-04-06, 2024-04-07, 2024-04-11, 2024-04-09, 2024-04-25","Guilty Pleasures, Rock Party, 80s Rock Anthems, All Out 80s"
4ZnkygoWLzcGbQYCm3lkae,Rush,81.0,146.0,3WGpXCj9YhhfX11TToZcXP,2023-10-13,156391.0,0.00242,0.728,0.841,9.09e-05,0.106,-7.682,0.0567,125.991,0.402,10.0,0.0,4.0,2.0,"2024-04-06, 2024-04-08","Daily Lift, Pop Right Now"
3p7XQpdt8Dr6oMXSvRZ9bg,Eyes Closed,78.0,184.0,6eUKZXaKkcviH0Ku9w2n3V,2023-05-05,194848.0,0.302,0.777,0.526,0.0,0.105,-6.221,0.0645,107.071,0.389,2.0,1.0,4.0,2.0,"2024-04-06, 2024-04-08","Daily Lift, Pop Right Now"
704qSGogleVeb46KLsMl2e,MADONNA & RIHANNA,67.0,184.0,2sF5nNXnrrsCPZlt8ZpyGd,2024-04-05,122482.0,0.0275,0.801,0.447,0.0,0.329,-6.735,0.0646,145.027,0.475,8.0,1.0,4.0,4.0,"2024-04-06, 2024-04-08, 2024-04-05, 2024-04-19","State of Mind, New Music Friday, Get Turnt"
3YgtkOxZsTuaZdL8McA1FQ,adore u,78.0,184.0,"4oLeXFyACqeem2VImYeBFe, 6l7R1jntPahGxwJt7Tky8h",2023-08-11,220653.0,0.582,0.747,0.867,0.00413,0.114,-7.311,0.088,124.015,0.684,0.0,1.0,4.0,5.0,"2024-04-06, 2024-04-08, 2024-04-10, 2024-04-19","Hype, Pop Right Now, Heart Beats, Dance Party"
0QosomGFiJYOxj2ViZfqng,Selfish,78.0,184.0,31TPClRtHm23RisEBtV3X7,2024-01-25,229331.0,0.0723,0.69,0.543,0.0291,0.0873,-6.752,0.0364,88.004,0.376,1.0,1.0,4.0,3.0,"2024-04-06, 2024-04-08, 2024-04-17","Daily Lift, Pop Right Now"
5r43qanLhUCdBj8HN3fa6B,Sunshine,79.0,184.0,5Pwc4xIPtQLFEnJriah9YJ,2021-11-10,163854.0,0.137,0.697,0.875,0.0,0.28,-4.621,0.034,140.069,0.774,5.0,1.0,4.0,3.0,"2024-04-06, 2024-04-08, 2024-04-17","Daily Lift, Pop Right Now"
0rzaRSujxA0bKyjJl6vHYq,Satellite,77.0,185.0,6KImCVD70vtIoJWnq6nGn3,2022-05-20,218577.0,0.143,0.576,0.457,3.05e-05,0.0917,-6.473,0.0304,138.984,0.301,0.0,1.0,4.0,3.0,"2024-04-06, 2024-04-08, 2024-04-17","Daily Lift, Pop Right Now"
48k4TP7v4OtZRnblRrIEQT,Cupid's Guidance,67.0,185.0,6EPlBSH2RSiettczlz7ihV,2024-02-14,157866.0,0.368,0.829,0.647,0.0,0.475,-6.007,0.349,145.997,0.961,7.0,1.0,4.0,4.0,"2024-04-06, 2024-04-08, 2024-05-09, 2024-05-05","State of Mind, Get Turnt, Hip-Hop Controller"
2hkcNrUwTVwKqjfUO1Kx3d,Did Me Wrong,62.0,184.0,31W5EY0aAly4Qieq6OFu6I,2023-09-08,177893.0,0.13,0.579,0.671,0.0,0.198,-4.545,0.236,91.692,0.526,1.0,1.0,4.0,4.0,"2024-04-06, 2024-04-08, 2024-05-09, 2024-05-05","State of Mind, Get Turnt, Hip-Hop Controller"
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,85.0,185.0,"0NKDgy9j66h3DLnN8qu1bB, 5MspMQqdVbdwP6ax3GXqum, 7gcCQIlkkfbul5Mt0jBQkg",1983-01-04,216933.0,0.225,0.692,0.711,0.0,0.12,-7.498,0.0317,125.135,0.875,0.0,0.0,4.0,2.0,"2024-04-06, 2024-04-09",All Out 80s
2M9ro2krNb7nr7HSprkEgo,Fast Car,82.0,184.0,7oPgCQqMMXEXrNau5vxYZP,1988-04-05,296800.0,0.313,0.711,0.292,0.0,0.131,-15.523,0.037,103.951,0.194,4.0,0.0,4.0,2.0,"2024-04-06, 2024-04-09",All Out 80s
6ADSaE87h8Y3lccZlBJdXH,With Or Without You,79.0,183.0,51Blml2LZPmy7TTiAg47vQ,1987-03-03,295515.0,0.000202,0.54,0.429,0.355,0.141,-11.822,0.0285,110.171,0.113,2.0,1.0,4.0,2.0,"2024-04-06, 2024-04-09",All Out 80s
6mYrhCAGWzTdF8QnKuchXM,If I Could Turn Back Time,73.0,184.0,72OaDtakiy6yFqkt4TsiFt,1989-01-01,239826.0,0.243,0.658,0.575,0.0,0.122,-10.365,0.0267,108.329,0.504,11.0,1.0,4.0,2.0,"2024-04-06, 2024-04-09",All Out 80s
15MJ5NThPjj6xhPcts8MiY,"Take My Breath Away - Love Theme from ""Top Gun""",75.0,182.0,2aS6jYh7ysTL1ZUsHneNgM,1999-01-01,255733.0,0.0613,0.497,0.719,0.0,0.411,-9.397,0.0266,95.769,0.547,6.0,1.0,4.0,2.0,"2024-04-06, 2024-04-09",All Out 80s
